Customer_ID,Donation_ID,DonationDate,DonationEndDate,DonationAmount,Product,Channel_Pay
7386404,12721241.3,8/2/2025,8/2/2025,10,Membership,Cryptocurrency
7639804,1255818.1,8/2/2025,,144,Membership,Cryptocurrency
7639804,1255812.1,8/2/2025,,144,Membership,PayPal
7933094,12718568.3,8/2/2025,8/2/2025,10,Membership,Credit Card
8518704,12722522.3,8/2/2025,18/7/2025,38,Membership,Debit Card
8839804,1255820.1,8/2/2025,,336,Membership,Online Banking
9016504,12722026.3,8/2/2025,8/2/2025,10,Membership,Mobile Payment
9159804,1255841.1,8/2/2025,,96,Membership,Credit Card
9159804,1255854.1,8/2/2025,,96,Membership,Bank Transfer
9677404,12720787.3,8/2/2025,,20,Membership_TopUp,Debit Card
9677404,12720773.3,8/2/2025,8/2/2025,10,Membership,PayPal
1929804,1255850.1,8/2/2025,,336,Membership,Cash Payment
1239804,1255853.1,8/2/2025,21/7/2025,96,Membership,Online Banking
612404,12719181.3,7/2/2025,8/2/2025,10,Membership,Debit Card
704194,12723080.3,7/2/2025,8/2/2025,10,Membership,Mobile Payment
971504,12721877.3,7/2/2025,8/2/2025,10,Membership,Bank Transfer
1072604,1255766.1,7/2/2025,,20,General_Donation,Mobile Payment
1129804,1255774.1,7/2/2025,8/2/2025,48,Membership,Bank Transfer
1598304,12720926.3,7/2/2025,8/2/2025,10,Membership,Mobile Payment
1895404,12722534.3,7/2/2025,8/2/2025,10,Membership,PayPal
1942094,12722081.3,7/2/2025,,60,Membership_TopUp,Bank Transfer
1942094,12723273.3,7/2/2025,8/2/2025,10,Membership,Mobile Payment
2085404,12721062.3,7/2/2025,8/2/2025,10,Membership,Debit Card
2103994,12719051.3,7/2/2025,,20,Membership_TopUp,Debit Card
2103994,12720056.3,7/2/2025,8/2/2025,10,Membership,Bank Transfer
2146504,12718473.3,7/2/2025,,50,Membership_TopUp,PayPal
2146504,12723594.3,7/2/2025,8/2/2025,10,Membership,Cryptocurrency
2273704,1255779.1,7/2/2025,,450,General_Donation,PayPal
2796404,12719729.3,7/2/2025,8/2/2025,10,Membership,Cryptocurrency
3029804,1255773.1,7/2/2025,19/5/2025,192,Membership,PayPal
3482504,12721604.3,7/2/2025,8/2/2025,10,Membership,Mobile Payment
4601094,12719528.3,7/2/2025,8/2/2025,10,Membership,Cryptocurrency
4820304,12720363.3,7/2/2025,8/2/2025,10,Membership,Online Banking
5243404,12722623.3,7/2/2025,8/2/2025,10,Membership,Mobile Payment
5362894,12723097.3,7/2/2025,8/2/2025,10,Membership,Debit Card
5362894,12720426.3,7/2/2025,,50,Membership_TopUp,Online Banking
5424404,12720052.3,7/2/2025,8/2/2025,10,Membership,Mobile Payment
5424404,12723726.3,7/2/2025,,10,Membership_TopUp,Debit Card
5929504,12719965.3,7/2/2025,8/2/2025,10,Membership,Cryptocurrency
6013404,12719652.3,7/2/2025,8/2/2025,10,Membership,Debit Card
6013404,12722543.3,7/2/2025,,40,Membership_TopUp,Online Banking
6235404,12719067.3,7/2/2025,8/2/2025,10,Membership,Debit Card
6363504,12720979.3,7/2/2025,8/2/2025,10,Membership,Bank Transfer
6363504,12722933.3,7/2/2025,,100,Membership_TopUp,PayPal
6877604,1255787.1,7/2/2025,,336,Membership,Cash Payment
6995694,12718664.3,7/2/2025,8/2/2025,10,Membership,PayPal
7473404,12723722.3,7/2/2025,,20,Membership_TopUp,Online Banking
7473404,12719661.3,7/2/2025,8/2/2025,10,Membership,Cash Payment
7501094,12720858.3,7/2/2025,8/2/2025,10,Membership,Online Banking
7694404,12723223.3,7/2/2025,8/2/2025,10,Membership,Cryptocurrency
7694404,12719922.3,7/2/2025,,45,Membership_TopUp,Debit Card
8016804,1255797.1,7/2/2025,,336,Membership,Cryptocurrency
8016804,12720179.3,7/2/2025,,10,General_Donation,PayPal
8129804,1255778.1,7/2/2025,,576,Membership,PayPal
8266504,12719170.3,7/2/2025,8/2/2025,10,Membership,Mobile Payment
8387404,12719332.3,7/2/2025,8/2/2025,10,Membership,Online Banking
8721504,12719719.3,7/2/2025,8/2/2025,10,Membership,Cash Payment
9104504,12719405.3,7/2/2025,8/2/2025,10,Membership,Cash Payment
9109094,12718706.3,7/2/2025,8/2/2025,10,Membership,Credit Card
9109094,12720194.3,7/2/2025,,10,Membership_TopUp,Mobile Payment
9550094,12722744.3,7/2/2025,8/2/2025,10,Membership,Cash Payment
9719804,1255808.1,7/2/2025,,240,Membership,Bank Transfer
9719804,1255782.1,7/2/2025,,240,Membership,Cryptocurrency
2619804,1255754.1,7/2/2025,1/5/2025,96,Membership,Mobile Payment
5129804,1255790.1,7/2/2025,15/5/2025,96,Membership,Credit Card
2819804,1255760.1,7/2/2025,19/6/2025,48,Membership,PayPal
7619804,1255802.1,7/2/2025,,336,Membership,Debit Card
8519804,1255770.1,7/2/2025,8/2/2025,48,Membership,Credit Card
888804,1255723.1,6/2/2025,24/3/2025,48,Membership,Mobile Payment
888804,1255727.1,6/2/2025,24/3/2025,48,Membership,Online Banking
6215804,1254493.1,6/2/2025,,332.25,Membership,Mobile Payment
8688804,1255730.1,6/2/2025,9/2/2025,48,Membership,Online Banking
8688804,1255705.1,6/2/2025,9/2/2025,48,Membership,Online Banking
8888804,1255718.1,6/2/2025,28/6/2025,48,Membership,Online Banking
8888804,1255697.1,6/2/2025,,12,General_Donation,Online Banking
6698804,1255725.1,6/2/2025,,288,Membership,Cryptocurrency
4019804,1255724.1,6/2/2025,20/2/2025,48,Membership,Online Banking
2744504,1255694.1,5/2/2025,,336,Membership,Debit Card
2958804,12718289.3,5/2/2025,,11,General_Donation,Cryptocurrency
8877404,12718292.3,5/2/2025,5/2/2025,10,Membership,Mobile Payment
9276094,12718259.3,4/2/2025,,20,General_Donation,Bank Transfer
4458804,1255678.1,3/2/2025,9/2/2025,48,Membership,Bank Transfer
4724404,1255637.1,3/2/2025,,336,Membership,Debit Card
5358804,1255670.1,3/2/2025,9/6/2025,240,Membership,Debit Card
5358804,1255645.1,3/2/2025,9/6/2025,240,Membership,Credit Card
5707694,12718188.3,3/2/2025,,250,General_Donation,Online Banking
2458804,1255650.1,3/2/2025,,240,Membership,Mobile Payment
2058804,1255601.1,2/2/2025,14/6/2025,240,Membership,Cash Payment
9748804,1255608.1,2/2/2025,3/2/2025,48,Membership,PayPal
9748804,1255602.1,2/2/2025,3/2/2025,48,Membership,Cryptocurrency
1948804,1255622.1,2/2/2025,16/8/2025,336,Membership,Cash Payment
5948804,1255599.1,2/2/2025,,336,Membership,Credit Card
5748804,1255582.1,2/2/2025,1/5/2025,144,Membership,Online Banking
9548804,1255592.1,2/2/2025,,336,Membership,Cash Payment
1738804,1255545.1,1/2/2025,11/7/2025,144,Membership,PayPal
1738804,1255531.1,1/2/2025,11/7/2025,144,Membership,Cash Payment
5007804,1255517.1,1/2/2025,,20,General_Donation,Cryptocurrency
6538804,1255546.1,1/2/2025,,336,Membership,Online Banking
8867804,12718033.3,1/2/2025,,60,General_Donation,Online Banking
3838804,1255556.1,1/2/2025,22/7/2025,96,Membership,Cryptocurrency
3938804,1255533.1,1/2/2025,2/2/2025,48,Membership,Debit Card
9438804,1255544.1,1/2/2025,,336,Membership,Debit Card
8938804,1255528.1,1/2/2025,13/2/2025,48,Membership,Cash Payment
2838804,1255548.1,1/2/2025,29/3/2025,96,Membership,Cash Payment
2015804,1255483.1,31/1/2025,,60,General_Donation,Debit Card
2261804,1255475.1,31/1/2025,21/3/2025,48,Membership,Cryptocurrency
138804,1255497.1,31/1/2025,,336,Membership,Credit Card
3238804,1255511.1,31/1/2025,10/8/2025,144,Membership,Bank Transfer
8038804,1255493.1,31/1/2025,,336,Membership,Online Banking
422404,1255430.1,30/1/2025,,288,Membership,Online Banking
705404,1255452.1,30/1/2025,,140,General_Donation,PayPal
1647804,1255398.1,30/1/2025,,192,Membership,PayPal
1647804,1255460.1,30/1/2025,5/5/2025,144,Membership,Cryptocurrency
2067194,1255382.1,30/1/2025,,60,General_Donation,Cryptocurrency
4611704,1255456.1,30/1/2025,,10,General_Donation,Credit Card
5047804,1255383.1,30/1/2025,,60,General_Donation,Mobile Payment
5047804,1255404.1,30/1/2025,,240,Membership,Credit Card
6587804,1255413.1,30/1/2025,18/7/2025,240,Membership,PayPal
7444804,1255447.1,30/1/2025,,60,General_Donation,Online Banking
8071504,1255421.1,30/1/2025,,70,General_Donation,Cash Payment
8157804,1255442.1,30/1/2025,,288,Membership,Cryptocurrency
8157804,1255386.1,30/1/2025,,72,General_Donation,Bank Transfer
9967804,1255388.1,30/1/2025,,336,Membership,Credit Card
5408804,1255392.1,30/1/2025,,336,Membership,Debit Card
9337804,1255424.1,30/1/2025,,336,Membership,Online Banking
5617804,1255363.1,29/1/2025,,240,Membership,Cryptocurrency
5617804,1255364.1,29/1/2025,,240,Membership,Cash Payment
5486404,1255346.1,28/1/2025,,336,Membership,Online Banking
6317804,1255337.1,28/1/2025,,336,Membership,Online Banking
6317804,1255350.1,28/1/2025,,336,Membership,Bank Transfer
8317804,1255333.1,28/1/2025,,240,Membership,PayPal
8317804,1255351.1,28/1/2025,,240,Membership,Cryptocurrency
8317804,1255340.1,28/1/2025,,240,Membership,Bank Transfer
4417804,1255335.1,28/1/2025,21/8/2025,48,Membership,Debit Card
1217804,1255282.1,27/1/2025,,336,Membership,Bank Transfer
1994804,1255279.1,27/1/2025,,288,Membership,Debit Card
3017804,1255281.1,27/1/2025,,336,Membership,PayPal
3017804,1255283.1,27/1/2025,,336,Membership,Debit Card
2017804,1255304.1,27/1/2025,,336,Membership,PayPal
3217804,1255331.1,27/1/2025,,336,Membership,Online Banking
17804,1255320.1,27/1/2025,1/2/2025,48,Membership,Bank Transfer
8807804,1255290.1,27/1/2025,6/6/2025,48,Membership,Online Banking
1607804,1255273.1,26/1/2025,,336,Membership,Cryptocurrency
407804,1255250.1,25/1/2025,,336,Membership,Bank Transfer
3307804,1255231.1,25/1/2025,2/2/2025,48,Membership,Bank Transfer
3307804,1255194.1,25/1/2025,2/2/2025,48,Membership,Cash Payment
5007804,1255234.1,25/1/2025,1/2/2025,48,Membership,Cash Payment
8996804,1255242.1,25/1/2025,9/5/2025,96,Membership,Mobile Payment
9996804,1255212.1,25/1/2025,,12,General_Donation,Online Banking
9996804,1255254.1,25/1/2025,16/6/2025,48,Membership,Debit Card
5207804,1255205.1,25/1/2025,,288,Membership,Debit Card
2007804,1255251.1,25/1/2025,25/1/2025,48,Membership,Cash Payment
6007804,1255211.1,25/1/2025,9/7/2025,96,Membership,Bank Transfer
7804,1255210.1,25/1/2025,,336,Membership,Credit Card
4107804,1255185.1,25/1/2025,9/6/2025,48,Membership,Debit Card
3007804,1255249.1,25/1/2025,,240,Membership,Bank Transfer
2207804,1255253.1,25/1/2025,4/8/2025,336,Membership,Cryptocurrency
1007804,1255255.1,25/1/2025,,336,Membership,Debit Card
4340804,1255136.1,24/1/2025,,50,General_Donation,Credit Card
4375404,1255157.1,24/1/2025,,336,Membership,Bank Transfer
4496804,1255123.1,24/1/2025,25/1/2025,48,Membership,Mobile Payment
4496804,1255140.1,24/1/2025,25/1/2025,48,Membership,Debit Card
6615804,1255147.1,24/1/2025,,96,General_Donation,Debit Card
7836804,1255162.1,24/1/2025,,90,General_Donation,Credit Card
9696804,1255124.1,24/1/2025,,336,Membership,Cryptocurrency
9696804,1255159.1,24/1/2025,,336,Membership,Bank Transfer
4596804,1255143.1,24/1/2025,4/4/2025,144,Membership,Cryptocurrency
1856804,1255034.1,23/1/2025,7/6/2025,240,Membership,Online Banking
1856804,1255016.1,23/1/2025,,240,Membership,PayPal
3486804,1255067.1,23/1/2025,,96,Membership,Mobile Payment
3486804,1255073.1,23/1/2025,,96,Membership,Credit Card
4319504,1255082.1,23/1/2025,,150,General_Donation,Bank Transfer
4504504,12717607.3,23/1/2025,,250,General_Donation,Credit Card
5707694,12717573.3,23/1/2025,,100,General_Donation,Cryptocurrency
8546804,1255078.1,23/1/2025,31/1/2025,48,Membership,Mobile Payment
7596804,1255117.1,23/1/2025,,384,Membership,Cryptocurrency
3246804,1255027.1,23/1/2025,7/2/2025,48,Membership,Credit Card
6776804,1255061.1,23/1/2025,,384,Membership,Debit Card
2256804,1255008.1,23/1/2025,,384,Membership,Mobile Payment
3256804,1255079.1,23/1/2025,,240,Membership,Credit Card
1224604,1254955.1,21/1/2025,,384,Membership,Debit Card
4736804,1254994.1,21/1/2025,22/6/2025,48,Membership,Debit Card
4736804,1254981.1,21/1/2025,22/6/2025,48,Membership,PayPal
7736804,1254974.1,21/1/2025,25/1/2025,48,Membership,Cryptocurrency
1762604,1254950.1,20/1/2025,,336,Membership,Cash Payment
3036804,1254922.1,20/1/2025,21/7/2025,144,Membership,Mobile Payment
3036804,1254928.1,20/1/2025,,144,Membership,Debit Card
4336804,1254937.1,20/1/2025,20/1/2025,48,Membership,Credit Card
4336804,1254938.1,20/1/2025,,10,General_Donation,Cryptocurrency
4926804,1254900.1,20/1/2025,,96,Membership,Credit Card
4926804,1254907.1,20/1/2025,,96,Membership,Cryptocurrency
5926804,1254911.1,20/1/2025,,384,Membership,Debit Card
7340804,1252620.1,20/1/2025,,288,Membership,Debit Card
436804,1254953.1,20/1/2025,4/6/2025,48,Membership,Mobile Payment
9926804,1254944.1,20/1/2025,22/2/2025,96,Membership,Debit Card
5236804,1254935.1,20/1/2025,20/1/2025,48,Membership,Cash Payment
8036804,1254918.1,20/1/2025,,242,Membership,Credit Card
7926804,1254919.1,20/1/2025,,384,Membership,PayPal
1123804,1254876.1,19/1/2025,,80,General_Donation,PayPal
3863704,1254855.1,19/1/2025,,100,General_Donation,Cryptocurrency
4526804,1254814.1,19/1/2025,,384,Membership,Debit Card
6613804,1253279.1,19/1/2025,,336,Membership,Online Banking
9936404,1254888.1,19/1/2025,,70,General_Donation,Bank Transfer
8816804,1254864.1,19/1/2025,,25,General_Donation,Online Banking
4426804,1254831.1,19/1/2025,25/1/2025,48,Membership,Mobile Payment
6026804,1254819.1,19/1/2025,,384,Membership,Cryptocurrency
216804,1254774.1,18/1/2025,18/1/2025,48,Membership,Cash Payment
216804,1254765.1,18/1/2025,18/1/2025,48,Membership,Debit Card
2120804,1254786.1,18/1/2025,,70,General_Donation,PayPal
3983994,1254787.1,18/1/2025,,70,General_Donation,Bank Transfer
7716804,1254781.1,18/1/2025,,40,General_Donation,Cash Payment
7716804,1254797.1,18/1/2025,18/1/2025,48,Membership,Cryptocurrency
8518704,12717263.3,18/1/2025,18/7/2025,38,Membership,Cryptocurrency
4416804,1254760.1,18/1/2025,3/2/2025,48,Membership,Debit Card
7416804,1254778.1,18/1/2025,,288,Membership,Online Banking
2416804,1254793.1,18/1/2025,31/3/2025,144,Membership,Online Banking
806804,1254722.1,17/1/2025,,336,Membership,Cryptocurrency
6116804,1254697.1,17/1/2025,,384,Membership,Online Banking
7506804,1254698.1,17/1/2025,,384,Membership,Credit Card
7506804,1254652.1,17/1/2025,,384,Membership,PayPal
8016804,1254672.1,17/1/2025,,384,Membership,Bank Transfer
8455194,1254715.1,17/1/2025,10/5/2025,144,Membership,Debit Card
16804,1254659.1,17/1/2025,,384,Membership,Cash Payment
6506804,1254677.1,17/1/2025,27/1/2025,48,Membership,Bank Transfer
2806804,1254683.1,17/1/2025,,384,Membership,PayPal
4506804,1254648.1,17/1/2025,,384,Membership,Cryptocurrency
3116804,1254656.1,17/1/2025,,288,Membership,Cryptocurrency
3906804,1254665.1,17/1/2025,29/6/2025,96,Membership,Bank Transfer
225804,1254563.1,16/1/2025,16/6/2025,48,Membership,Bank Transfer
225804,1254636.1,16/1/2025,16/6/2025,48,Membership,Cryptocurrency
1017304,1254589.1,16/1/2025,,84,General_Donation,Cryptocurrency
1613804,1254603.1,16/1/2025,,384,Membership,Mobile Payment
8125804,1254588.1,16/1/2025,17/1/2025,48,Membership,Credit Card
8125804,1254584.1,16/1/2025,17/1/2025,48,Membership,Credit Card
8125804,1254581.1,16/1/2025,17/1/2025,48,Membership,Credit Card
8650804,1254642.1,16/1/2025,,336,Membership,Cryptocurrency
535804,12717162.3,16/1/2025,,20,General_Donation,Mobile Payment
5715804,1254538.1,14/1/2025,,384,Membership,PayPal
6615804,1254536.1,14/1/2025,,384,Membership,Credit Card
815804,1254524.1,14/1/2025,24/4/2025,96,Membership,Debit Card
2015804,1254464.1,13/1/2025,31/1/2025,48,Membership,Debit Card
3315804,1254469.1,13/1/2025,,384,Membership,Cash Payment
6315804,1254494.1,13/1/2025,2/6/2025,48,Membership,Mobile Payment
6315804,1254510.1,13/1/2025,2/6/2025,48,Membership,Online Banking
6315804,1254497.1,13/1/2025,2/6/2025,48,Membership,Cash Payment
8415804,1254502.1,13/1/2025,5/5/2025,192,Membership,Debit Card
9415804,1254467.1,13/1/2025,20/6/2025,288,Membership,Cash Payment
9905804,1254472.1,13/1/2025,2/6/2025,48,Membership,Credit Card
9905804,1254501.1,13/1/2025,2/6/2025,48,Membership,Bank Transfer
7015804,1254505.1,13/1/2025,,384,Membership,Mobile Payment
2215804,1254484.1,13/1/2025,1/2/2025,48,Membership,Cryptocurrency
2115804,1254512.1,13/1/2025,13/2/2025,96,Membership,Debit Card
5115804,1254482.1,13/1/2025,24/3/2025,144,Membership,Credit Card
5415804,1254483.1,13/1/2025,30/3/2025,144,Membership,PayPal
605804,1254452.1,12/1/2025,,266,Membership,Mobile Payment
4405804,1254460.1,12/1/2025,,102,General_Donation,PayPal
4405804,1254424.1,12/1/2025,,288,Membership,Cash Payment
4805804,1254382.1,12/1/2025,,84,General_Donation,Credit Card
4805804,1254456.1,12/1/2025,,336,Membership,Cryptocurrency
5694804,1254406.1,12/1/2025,,384,Membership,Debit Card
6105804,1254434.1,12/1/2025,,384,Membership,Online Banking
6405804,1254397.1,12/1/2025,23/5/2025,96,Membership,Credit Card
8705804,1254432.1,12/1/2025,,80,General_Donation,Credit Card
9594804,1254383.1,12/1/2025,,576,Membership,Bank Transfer
4205804,1254395.1,12/1/2025,13/6/2025,48,Membership,Bank Transfer
2305804,1254393.1,12/1/2025,,384,Membership,Cryptocurrency
9505804,1254427.1,12/1/2025,,384,Membership,Mobile Payment
794804,1254369.1,11/1/2025,,384,Membership,Mobile Payment
994804,1254334.1,11/1/2025,,384,Membership,Cash Payment
994804,1254333.1,11/1/2025,,384,Membership,Credit Card
1494804,1254363.1,11/1/2025,17/4/2025,192,Membership,Online Banking
1994804,1254365.1,11/1/2025,,384,Membership,Credit Card
1994804,1254359.1,11/1/2025,,384,Membership,Mobile Payment
2794804,1254364.1,11/1/2025,18/7/2025,336,Membership,Bank Transfer
4394804,1254338.1,11/1/2025,5/4/2025,144,Membership,Bank Transfer
5333094,1254372.1,11/1/2025,,84,General_Donation,Cryptocurrency
9594804,1254361.1,11/1/2025,,384,Membership,Bank Transfer
3794804,1254328.1,11/1/2025,9/2/2025,48,Membership,Mobile Payment
9994804,1254346.1,11/1/2025,,240,Membership,Debit Card
1894804,1254326.1,11/1/2025,,384,Membership,Cryptocurrency
3194804,1254215.1,10/1/2025,,384,Membership,Mobile Payment
4422804,1254244.1,10/1/2025,,70,General_Donation,Online Banking
5194804,1254276.1,10/1/2025,,96,General_Donation,Bank Transfer
5194804,1254255.1,10/1/2025,,384,Membership,Cryptocurrency
6094804,1254201.1,10/1/2025,,384,Membership,Cash Payment
6094804,1254277.1,10/1/2025,,384,Membership,Credit Card
9103804,1254197.1,10/1/2025,,80,General_Donation,PayPal
6984804,1254225.1,10/1/2025,,384,Membership,Online Banking
1398694,1254179.1,9/1/2025,7/8/2025,240,Membership,Mobile Payment
2074804,1254123.1,9/1/2025,,288,Membership,Cash Payment
2074804,1254137.1,9/1/2025,,288,Membership,PayPal
3364804,1254158.1,9/1/2025,,384,Membership,Cash Payment
4174804,1254125.1,9/1/2025,,216,Membership,Cash Payment
4174804,1254157.1,9/1/2025,,216,Membership,Mobile Payment
6632804,1254166.1,9/1/2025,,96,General_Donation,Cryptocurrency
3374804,1254155.1,9/1/2025,,384,Membership,Bank Transfer
4774804,1254168.1,9/1/2025,9/1/2025,48,Membership,Credit Card
5574804,1254128.1,9/1/2025,,384,Membership,Online Banking
9384804,1254196.1,9/1/2025,,384,Membership,Online Banking
2264804,1254108.1,8/1/2025,1/6/2025,240,Membership,Online Banking
1264804,1254102.1,8/1/2025,9/1/2025,48,Membership,Cash Payment
3954804,1254087.1,7/1/2025,10/1/2025,48,Membership,PayPal
3954804,1254071.1,7/1/2025,10/1/2025,48,Membership,Cash Payment
3954804,1254094.1,7/1/2025,10/1/2025,48,Membership,PayPal
4064804,1254074.1,7/1/2025,,384,Membership,Cryptocurrency
4954804,1254073.1,7/1/2025,,384,Membership,Credit Card
734404,1253997.1,6/1/2025,,96,General_Donation,PayPal
1755404,1254058.1,6/1/2025,,266,Membership,Debit Card
2554804,1254062.1,6/1/2025,,60,General_Donation,Cash Payment
2554804,1254015.1,6/1/2025,,240,Membership,Bank Transfer
2754804,1254024.1,6/1/2025,,12,General_Donation,Mobile Payment
2754804,1254007.1,6/1/2025,,48,Membership,Cash Payment
5203804,1254045.1,6/1/2025,,80,General_Donation,PayPal
5554804,1254013.1,6/1/2025,,84,General_Donation,Online Banking
5554804,1254026.1,6/1/2025,,336,Membership,Cryptocurrency
