Customer_ID,Campaign_ID,Response,ClickThroughRate,EngagementFrequency
6019004,60,Yes,0.63,1
9290604,47,No,0.78,8
5264904,32,Yes,0.1,2
5709994,59,No,0.69,8
6235304,45,Yes,0.75,6
9145194,42,Yes,0.67,4
2492404,66,Yes,0.25,5
9016504,7,Yes,0.01,9
1455794,43,No,0.52,2
5562504,4,Yes,0.73,4
138904,59,No,0.84,4
8385404,1,Yes,0.91,2
1566094,37,No,0.94,9
154004,61,Yes,0.48,9
6799804,44,No,0.57,8
3437304,6,Yes,0.69,5
2853094,38,No,0.23,4
8258304,49,Yes,0.43,6
2083904,47,Yes,0.42,9
963604,10,No,0.04,4
6709404,10,No,0.15,4
5259004,30,Yes,0.68,8
5207804,15,Yes,0.49,6
5757304,25,No,0.52,2
724604,68,Yes,0.69,3
8806004,33,No,0.68,3
7002804,64,Yes,0.72,3
5504204,51,No,0.37,3
9824604,67,Yes,0.13,4
9944804,47,No,0.63,7
9247304,68,Yes,0.19,6
5070504,25,Yes,0.47,1
1657994,39,No,0.13,8
7185404,1,Yes,0.72,9
7341804,42,Yes,0.88,1
1030004,18,Yes,0.84,4
2505894,57,Yes,0.39,7
352094,39,No,0.34,1
4159404,10,Yes,0.87,5
4921804,16,Yes,0,9
1239804,42,No,0.82,9
874504,64,Yes,0.2,5
6468704,6,No,0.97,9
6759004,23,No,0.27,3
1250804,22,No,0.61,3
8478504,57,No,0.79,2
961894,69,No,0.97,3
815694,5,No,0.13,2
2932104,43,Yes,0.82,3
8765894,1,No,0.65,2
3097194,47,No,0.4,9
6630804,56,Yes,0.99,8
3127004,33,Yes,0.3,7
1472504,72,Yes,0.85,2
6807894,32,No,0.98,4
798694,2,No,0.99,7
468504,62,No,0.87,6
734094,40,No,0.19,5
8531104,67,No,0.62,4
4477404,9,No,0.17,2
7836804,29,Yes,0.07,8
6904204,37,Yes,0.82,1
2927694,1,Yes,0.21,2
4394804,30,Yes,0.75,1
5041904,27,No,0.98,4
9549004,32,No,0.65,3
4659004,44,No,0.36,3
1523894,44,Yes,0.11,2
8767994,54,No,0.7,8
9855894,2,No,0.98,5
1178704,44,No,0.9,8
1455794,67,No,0.15,1
366094,12,No,0.43,9
5155404,62,Yes,0.18,6
7446104,71,Yes,0.69,4
9438804,41,Yes,0.83,9
8455894,73,No,0.42,5
2281894,23,Yes,0.27,9
4524894,53,Yes,0.97,7
5324404,62,No,0.36,8
5232104,21,Yes,0.25,3
163704,44,No,0.17,5
8180194,33,No,0.33,7
5845604,67,No,0.08,8
7252804,47,Yes,0.48,3
2127904,43,No,0.28,1
5854904,50,No,0.01,8
9332804,71,Yes,0.15,4
946194,71,No,0.32,2
1129804,28,No,0.19,1
5571504,59,No,0.23,3
7664304,41,No,0.3,9
7377604,72,No,0.54,6
7066104,6,No,0.9,9
8639094,29,Yes,0.93,3
9216304,49,No,0.12,3
8437704,55,Yes,0.78,8
3846194,56,Yes,0.31,7
7891704,54,No,0.04,5
4093904,30,Yes,0.54,3
3727704,17,Yes,0.73,2
7112404,53,Yes,0.57,8
739994,46,Yes,0.33,6
1371904,12,No,0.95,4
1277994,21,No,0.26,5
7593604,68,No,0.59,8
2986404,9,No,0.48,6
8199794,8,Yes,0.45,6
1397004,29,Yes,0.18,1
5694804,27,No,0.32,1
4608404,20,No,0.69,3
1315204,26,No,0.87,3
3783894,56,No,0.01,9
1064894,43,No,0.81,4
6644804,5,No,0.06,2
8996804,28,No,0.75,2
9184504,30,Yes,0.95,3
1239804,34,No,0.96,6
2779404,36,Yes,0.23,5
8752004,54,Yes,0.25,9
6424094,36,Yes,0.75,9
9555894,60,No,0.66,5
5908704,63,Yes,0.44,9
1817704,44,Yes,0.59,8
2012894,27,Yes,0.81,7
1108004,57,No,0.81,6
6461804,33,No,0.86,7
2982994,54,Yes,0.4,8
8371204,69,Yes,0.86,7
6824804,62,No,0.74,5
3047004,36,Yes,0.27,5
2409504,57,No,0.47,3
1401094,6,No,0.98,1
5948704,39,Yes,0.99,9
3572894,26,Yes,0.34,4
2547994,71,Yes,0.41,9
4516404,51,Yes,0.5,1
5049894,12,No,0.1,5
9386194,45,Yes,0.68,9
6987704,9,No,0.1,2
8442604,46,Yes,0.92,4
5819194,20,No,0.02,3
8317804,2,Yes,0.73,7
6221094,63,No,0.46,7
4341504,61,No,0.22,9
3148404,58,No,0.46,2
336504,60,No,0.74,1
2845194,52,No,0.58,4
2145894,17,No,0.22,2
9995194,54,Yes,0.34,7
5358804,24,No,0.47,8
1178704,19,No,0.72,2
5685404,74,No,0.02,3
1510304,67,Yes,0.14,9
628504,58,Yes,0.69,3
4393404,64,Yes,0.42,6
1239804,65,No,0.55,1
5175504,22,No,0.75,2
9987704,22,Yes,0.55,4
8663194,63,Yes,0.11,8
5115204,8,Yes,0.96,7
2483704,24,Yes,0.07,1
641804,8,No,0.89,3
6214404,11,Yes,0.18,3
6642604,65,No,0.51,3
1156904,11,No,0.69,2
6554804,21,Yes,0.02,4
4642994,3,No,0.41,1
1284504,32,Yes,0.35,9
7067694,35,Yes,0.41,6
9819994,71,Yes,0.03,9
1557204,30,No,0.92,3
944904,51,Yes,0.41,8
3779894,16,Yes,0.26,8
2662604,20,Yes,0.4,4
5881704,23,No,0.23,9
192404,27,No,0.15,6
8236304,7,Yes,0.15,1
117704,25,No,0.53,7
9057094,40,Yes,0.13,5
4111504,19,Yes,0.31,4
6670304,7,No,0.08,9
2655304,47,No,0.18,3
1449894,71,Yes,0.01,1
8816804,60,Yes,0.21,3
8663194,6,No,0.65,7
7452504,54,No,0.18,5
8362604,19,Yes,0.87,2
319504,27,No,0.17,5
222404,38,No,0.52,7
3960104,55,Yes,0.27,5
4107804,8,Yes,0.57,9
5322404,38,No,0.26,8
2684504,43,No,0.75,8
4688504,57,Yes,0.03,8
5155404,52,Yes,0.08,9
5715804,74,Yes,0.06,2
8909004,53,No,0.58,5
2548404,57,No,0.37,5
520604,21,No,0.69,4
1355404,39,No,0.01,9
1555894,62,No,0.81,8
3067204,8,Yes,0.36,4
3773404,62,No,0.03,1
6293894,64,Yes,0.34,7
5543804,21,Yes,0.42,5
925104,19,No,0.5,9
8950994,51,No,0.3,8
1236194,8,Yes,0.87,9
3521104,36,No,0.9,8
8054904,8,No,0.68,1
1786404,51,Yes,0.22,5
492404,33,Yes,0.48,1
5293204,42,Yes,0.65,1
8892304,4,Yes,0.25,1
872894,48,No,0.87,3
2885694,67,Yes,0.23,7
9177704,20,Yes,0.08,6
9549004,24,No,0.76,7
3287704,46,No,0.94,5
5868094,70,Yes,0.51,7
2323194,8,No,0.63,8
7859404,70,Yes,0.47,9
2922904,42,No,0.21,6
7390994,49,No,0.65,3
4754904,25,Yes,0.46,2
3911804,44,No,0.6,2
6984804,22,No,0.57,3
2994894,61,Yes,0.85,6
2863704,64,No,0.2,9
2477194,36,Yes,0.53,6
5664504,7,Yes,0.73,7
1993504,62,No,0.12,3
9683704,60,Yes,0.69,2
6122404,65,No,0.26,1
9827004,68,Yes,0.01,4
352094,33,Yes,0.08,3
8217194,60,Yes,0.32,2
5749004,44,Yes,0.02,3
4324604,53,Yes,0.54,1
3846004,36,No,0.98,9
2515894,30,No,0.82,7
359404,39,No,0.36,8
6370004,1,Yes,0.71,9
3442894,35,Yes,0.86,6
3588704,20,Yes,0.04,7
7941504,53,No,0.77,9
2778704,10,Yes,0.23,6
2873404,2,Yes,0.11,9
3482504,60,Yes,0.39,4
8595404,16,No,0.33,2
1370094,40,Yes,0.41,3
2505894,57,No,0.64,2
3033504,47,No,0.97,3
4001604,20,Yes,0.37,2
8432094,49,Yes,0.32,6
9581704,72,No,0.82,3
6854904,26,Yes,0.08,3
7505404,36,No,0.34,7
2057004,61,No,0.63,2
1549894,23,No,0.86,2
4991704,55,No,0.69,2
733094,54,No,0.82,7
5462804,44,Yes,0.55,5
8211804,43,No,0.58,9
736194,69,Yes,0.53,8
1396704,50,No,0.41,5
660004,37,Yes,0.55,5
9242704,12,No,0.34,3
2898004,31,Yes,0.23,2
8483994,39,No,0.31,8
792404,59,No,0.4,9
5559404,38,No,0.51,2
3573194,31,Yes,0.06,5
5102404,43,Yes,0.04,5
8664504,38,No,0.86,5
9055104,16,Yes,0.92,4
2409704,68,No,0.31,9
9098404,6,No,0.52,6
8644004,24,Yes,0.04,3
5799194,28,No,0.41,5
4547004,24,No,0.07,2
9783894,43,Yes,0.75,5
8442604,43,No,0.38,4
6607704,59,No,0.41,6
8746304,65,Yes,0.85,6
998194,57,No,0.51,7
6480304,55,Yes,0.88,2
3522404,74,Yes,0.91,4
1262604,18,Yes,0.45,3
4742894,58,Yes,0.4,3
5983194,31,Yes,0.17,1
60304,9,Yes,0.93,6
2261804,57,Yes,0.17,8
7081704,49,No,0.7,9
2823894,21,No,0.6,2
1610604,53,No,0.91,5
6105804,12,Yes,0.11,5
5914404,5,No,0.12,8
5933794,55,No,0.49,9
4195504,50,No,0.79,6
3482504,33,No,0.95,3
8710504,21,No,0.01,3
9392194,36,No,0.03,1
7941504,1,No,0.41,4
2712804,31,No,0,9
4451894,69,Yes,0.43,3
1738504,30,No,0.33,8
726194,72,No,0.81,4
17804,42,Yes,0.69,6
9777194,9,No,0.36,9
7583994,41,Yes,0.26,1
5149094,72,No,0.05,6
5746104,53,Yes,0.4,3
3133094,2,Yes,0.1,2
711094,11,No,0.07,8
3783194,31,Yes,0.59,8
6072604,25,Yes,0.23,3
8349404,32,No,0.28,8
6134604,72,No,0.36,4
468894,54,Yes,0.05,6
5333094,46,No,0.2,4
1009994,30,Yes,0.38,4
8330804,70,Yes,0.78,9
1149094,69,No,0.17,4
4039804,23,No,0.56,8
3933504,47,Yes,0.91,1
1264804,57,Yes,0.46,3
4159404,70,Yes,0.99,5
8653404,45,No,0.92,6
8019504,14,No,0.32,8
4926304,2,Yes,0.44,9
4530194,19,No,0.64,2
6615804,34,Yes,0.38,2
3615794,35,No,0.71,3
1119004,48,No,0.92,8
3401604,17,No,0.58,3
733894,73,Yes,0.87,8
9565694,26,Yes,0.42,9
2171204,48,Yes,0.3,7
2045794,71,Yes,0.3,2
1619994,2,No,0.43,4
6070304,4,No,0.05,8
5574804,22,Yes,0.9,6
9756504,65,No,0.48,7
4805804,53,Yes,0.73,3
5701994,68,Yes,0.68,7
4494804,6,No,0.88,4
5191804,6,No,0.71,4
7385704,12,Yes,0.19,9
6193994,14,No,0.32,2
551804,51,No,0.45,1
393994,34,Yes,0.25,1
6319994,55,No,0.4,4
1447094,36,No,0.57,9
6522304,33,No,0.37,1
155404,40,Yes,0.04,3
2268704,61,Yes,0.34,4
1722404,51,Yes,0.26,7
4482804,53,Yes,0.9,1
7792404,34,Yes,0.73,4
8530804,55,Yes,0.4,8
7064004,40,No,0.61,9
4341504,69,No,0.14,5
4785194,55,No,0.27,4
8227904,27,Yes,0.56,4
6063004,53,No,0.72,7
3580004,28,Yes,0.77,1
9563004,69,No,0.53,6
4812404,72,No,0.16,7
1253304,49,Yes,0.48,7
5626194,2,No,0.58,3
4547004,15,Yes,0.89,8
3340194,59,Yes,0.51,4
9559104,58,Yes,0.85,7
6598404,64,No,0.66,6
6319994,71,No,0.57,2
313804,20,Yes,0.01,6
3056004,50,No,0.26,4
5234194,23,No,0.79,8
4380004,40,Yes,0.27,6
8930504,56,Yes,0.64,4
7521094,30,Yes,0.59,5
3933504,59,No,0.03,7
4004194,27,Yes,0.71,6
5785704,35,No,0.53,2
7902504,14,Yes,0.21,9
4037904,45,No,0.02,3
9560904,65,Yes,0.94,8
2589894,51,No,0.6,7
3658094,55,No,0.09,4
3405194,20,No,0.78,8
3249404,73,No,0.82,4
7647094,19,No,0.15,6
6790404,69,No,0.42,2
2801604,13,Yes,0.04,8
971504,22,No,0.42,2
8455194,9,No,0.1,8
9190804,38,No,0.22,4
4656404,47,Yes,0.33,3
4342004,72,Yes,0.53,2
5070804,61,Yes,0.07,1
1348404,54,No,0.35,8
4342004,41,No,0.31,6
1983504,19,No,0.78,3
1140704,8,No,0.21,4
4319994,69,Yes,0.49,2
2890804,70,Yes,0.01,5
4409704,14,Yes,0.67,6
6910504,25,No,0.77,2
2683194,57,Yes,0.57,9
9870304,2,Yes,0.63,7
1533404,16,No,0.58,8
1371904,65,No,0.78,7
5369004,35,Yes,0.96,8
6318004,17,No,0.42,2
7012404,51,No,0.26,3
9939194,66,Yes,0.91,1
7364904,10,No,0.12,1
6429994,13,No,0.53,8
8922104,6,Yes,0.33,2
2083904,11,No,0.31,5
9641804,3,No,0.43,3
6323304,62,Yes,0.8,4
2751904,62,Yes,0.55,4
4341504,10,Yes,0.76,4
4402194,25,No,0.62,7
3280094,71,No,0.64,2
2744504,45,No,0.21,2
3264004,25,No,0.39,4
9848304,31,Yes,0.51,9
5449194,40,Yes,0.47,7
980604,27,Yes,0.14,3
9565694,5,Yes,0.73,1
7915204,66,No,0.57,9
9536904,67,No,0.62,7
2223894,5,Yes,0.7,3
7820794,54,No,0.23,3
5497404,40,No,0.73,9
8080404,31,Yes,0.96,4
9944804,56,No,0.84,1
715204,6,No,0.99,9
5269404,30,No,0.09,6
5939104,56,Yes,0.77,2
3917904,19,Yes,0.73,4
7564504,29,No,0.92,5
5983194,5,No,0.35,7
715204,15,Yes,0.17,5
1657994,73,No,0.38,5
2198094,45,No,0.19,2
1431804,53,Yes,0.39,9
528404,14,Yes,0.89,7
1617304,10,No,0.99,6
1836404,1,No,0.92,9
6569004,49,Yes,0.17,6
605404,44,No,0.17,5
2086104,26,No,0.99,5
3143094,1,No,0.25,5
1159004,25,No,0.55,8
3322404,73,Yes,0.94,7
3572894,62,Yes,0.24,3
6209304,43,Yes,0.22,8
3358094,32,No,0.46,7
4761894,63,Yes,0.51,2
340804,46,Yes,0.69,7
224894,45,No,0.01,4
3580004,37,Yes,0.99,7
6031704,22,No,0.55,7
4383194,58,Yes,0.41,7
3286894,73,No,0.24,4
5364304,53,No,0.13,1
3760994,31,No,0.36,7
4656904,27,Yes,0.67,4
7330504,12,Yes,0.86,7
8393604,22,No,0.36,5
3540804,42,Yes,0.09,2
174904,33,Yes,0.08,9
6185504,18,Yes,0.58,7
6115204,6,Yes,0.19,2
9862894,64,Yes,0.05,7
1119504,66,No,0.87,3
3594404,28,Yes,0.98,5
1013994,45,Yes,0.65,4
5873704,42,No,0.71,5
4761894,68,Yes,0.59,4
695404,60,Yes,0.9,5
2824894,62,Yes,0.52,2
4493604,25,Yes,0.97,1
4574804,68,No,0.17,3
2063504,58,Yes,0.98,4
7341804,56,No,0.85,5
2027304,53,Yes,0.68,6
8227904,64,Yes,0.64,2
9546204,19,No,0.21,7
3190604,49,No,0.23,5
809994,70,Yes,0.78,7
532304,62,No,0.91,8
9756504,65,Yes,0.04,8
6344094,12,Yes,0.26,2
7902504,33,Yes,0.91,2
9198704,35,Yes,0.51,1
2416804,71,Yes,0.46,8
3483504,52,No,0.46,7
6701404,27,Yes,0.97,4
6910504,20,No,0.16,5
1966194,38,No,0.8,9
5021504,6,No,0.95,7
6907704,8,No,0.48,5
8970404,55,Yes,0.36,1
2156904,3,No,0.85,5
6129504,14,No,0.72,6
5175504,20,No,0.95,2
7898704,21,Yes,0.68,6
9436204,49,No,0.74,2
535804,72,No,0.11,6
5947404,21,No,0.63,3
403404,44,No,0.52,9
2987104,67,No,0.31,7
3945404,36,Yes,0,4
7820794,12,No,0.95,6
7852804,60,No,0.12,7
7926804,11,Yes,0.6,6
4055304,59,No,0.33,5
4620304,28,No,0.39,8
739994,27,Yes,0.71,9
7884904,20,No,0.49,8
6129504,26,Yes,0.09,5
4066094,39,No,0.89,5
56504,18,No,0.78,1
5615204,10,Yes,0.24,8
2738404,21,Yes,0,8
4647304,63,Yes,0.6,7
7234894,72,No,0.33,1
2227704,35,No,0.93,8
9311094,36,Yes,0.82,4
4788304,61,Yes,0.24,2
2662404,67,Yes,0.5,7
752004,59,No,0.99,8
6735404,40,Yes,0.09,9
1824804,69,Yes,0.58,3
7911504,35,Yes,0.66,6
7947704,13,Yes,0.18,1
7792404,31,No,0.98,7
3733804,49,No,0.79,7
1488404,56,No,0.79,4
8886104,70,No,0.55,8
4788304,55,No,0.53,8
3793504,19,Yes,0.3,7
2999794,43,Yes,0.64,7
3057004,53,No,0.27,5
2845194,23,No,0.67,3
7970794,54,No,0.75,4
164504,46,Yes,0.79,3
2917704,38,Yes,0.12,1
5962604,38,Yes,0.77,9
7397004,68,No,0.97,5
3842994,56,No,0.31,8
6235404,41,Yes,0.73,4
5453304,30,No,0.92,9
5656504,30,Yes,0.54,7
9415804,35,No,0.24,1
1929894,51,Yes,0.32,2
4742894,46,Yes,0.96,1
6864304,29,Yes,0.22,7
5551104,44,No,0.78,9
6495704,70,No,0.53,6
6070304,2,No,0.17,4
8848604,20,No,0.85,8
5757994,63,No,0.91,7
450804,17,Yes,0.68,5
5373704,72,No,0.87,2
6975504,54,No,0.26,7
4884404,30,Yes,0.73,1
7234894,22,Yes,0.54,1
8555894,66,Yes,0.25,1
4955194,11,Yes,0.09,9
9409704,37,No,0.36,8
5427904,16,Yes,0.98,7
6042994,7,No,0.26,6
1870994,9,No,0.58,6
6950304,40,No,0.14,9
9565694,36,No,0.57,7
1329894,14,Yes,0.15,4
2449894,40,Yes,0.07,1
5029704,74,No,0.88,3
2358894,42,No,0.01,3
8574894,55,No,0.48,3
3462504,61,No,0.13,7
1395694,33,No,0.4,1
7988304,7,No,0.18,3
970304,30,Yes,0.28,4
6907704,69,No,0.69,1
3346504,45,No,0.54,7
9409404,26,No,0.51,2
3733504,13,No,0.84,3
8132104,21,Yes,0.17,9
6265794,41,No,0.57,5
7593604,31,No,0.02,8
8930504,13,No,0.82,2
9386194,46,Yes,0.54,6
4207194,17,No,0.96,5
1810504,27,No,0.56,2
5895504,68,No,0.82,5
5534404,6,Yes,0.17,4
6906194,23,No,0.07,3
9777194,39,Yes,0.23,9
4159404,5,Yes,0.07,5
4092804,6,Yes,0.76,9
932704,33,No,0.54,5
9332994,31,No,0.91,3
7571504,9,Yes,0.46,5
9363304,20,Yes,0.87,5
8167704,38,Yes,0.49,5
520804,12,Yes,0.76,8
6063004,13,Yes,0.75,3
421504,58,Yes,0.46,7
5458504,26,Yes,0.63,4
705404,35,No,0.15,7
7065794,61,Yes,0.37,2
4141794,4,No,0.31,8
546204,51,Yes,0.3,1
3198404,36,Yes,0.72,8
5586194,51,Yes,0.37,7
7881804,6,Yes,0.71,9
3540804,7,Yes,0.69,1
6880094,4,No,0.66,7
7352904,26,Yes,0.44,1
567794,23,No,0.81,4
2831604,2,Yes,0.23,8
8574894,18,No,0.21,1
403404,32,Yes,0.05,9
5933794,35,Yes,0.06,8
8132104,54,No,0.81,8
2841104,2,No,0.52,1
8370304,14,No,0.44,8
9445104,51,No,0.98,9
6031704,36,No,0.77,2
1992894,45,No,0.04,7
7649004,3,Yes,0.12,8
1335894,63,No,0.14,5
3462504,5,No,0.76,2
2441804,38,No,0.42,7
7385704,51,Yes,0.15,9
1950704,45,No,0.44,9
6421304,26,No,0.95,8
9038704,5,Yes,0.84,1
1171504,69,Yes,0.42,9
4001404,32,Yes,0.77,1
5810804,35,No,0.65,1
2401404,60,No,0.71,9
8754004,62,No,0.42,2
9383504,40,No,0.74,9
5929504,16,No,0.61,3
2801604,59,Yes,0.88,1
4785694,71,Yes,0.86,5
757194,65,Yes,0.91,7
8888194,11,Yes,0.09,2
2712804,38,No,0.47,3
8938804,1,Yes,0.63,8
8816804,54,No,0.18,6
9131804,59,No,0.6,7
5736404,22,Yes,0.56,6
6203604,66,No,0.77,7
3169404,6,Yes,0.11,4
6027904,56,No,0.89,5
1355994,56,Yes,0.8,4
8235194,68,Yes,0.2,5
6115204,53,No,0.07,6
3056004,31,No,0.91,2
195204,49,No,0.92,7
8015204,59,Yes,0.43,9
8359194,74,Yes,0.5,2
5189794,57,No,0.64,9
4271504,5,Yes,0.33,9
1610604,22,Yes,0.77,9
4439194,11,Yes,1,3
485694,38,No,0.5,6
6892404,36,No,0.98,1
3676894,23,No,0.01,9
9454904,9,No,0.62,6
7923804,34,Yes,0.46,4
2584504,14,No,0.76,8
4346194,34,No,0.97,1
3200904,13,Yes,0.24,3
8180194,41,No,0.08,3
1671004,37,Yes,0.02,1
7315894,41,Yes,0.69,6
877404,44,No,0.56,9
6844804,51,No,0.79,2
9109094,3,No,0.93,4
8109104,2,Yes,0.41,9
3193204,31,No,0.6,1
221094,1,Yes,0.74,1
4736804,9,No,0.86,7
8425104,10,Yes,0.17,4
5191704,7,No,0.84,8
8409194,47,Yes,0.24,5
4921804,49,No,0.5,7
9917094,27,No,0.18,8
7790404,48,Yes,0.88,9
6581404,74,Yes,0.33,8
450804,72,Yes,0.06,8
3233094,39,Yes,0.86,9
8081704,27,No,0.65,2
6342004,54,No,0.53,5
1245404,55,No,0.13,3
2007704,65,Yes,0.97,4
2119194,41,No,0.66,7
6344094,28,Yes,0.13,3
8974504,47,Yes,0.7,7
8775404,15,Yes,0.52,8
4313994,6,No,0.52,3
7143504,32,Yes,0.42,9
5721304,30,No,0.87,8
2779404,51,No,0.86,3
9568704,23,Yes,0.05,8
9762894,13,No,0.6,6
2549404,66,Yes,0.73,6
2171504,48,No,0.31,6
4801804,12,No,0.49,6
6853604,20,No,0.17,5
3322404,74,No,0.21,1
6019994,20,No,0.67,4
4819094,14,No,0.46,8
5427904,5,Yes,0.85,4
2267704,44,Yes,0.17,5
1801604,70,No,0.47,4
5135194,46,No,0.89,8
67194,63,Yes,0.38,5
764304,67,Yes,0.42,8
3722304,74,Yes,0.72,2
5900304,16,No,0.15,1
6319994,34,No,0.8,7
4917894,57,No,0.09,4
2063504,2,No,0.09,8
259704,50,No,0.95,1
8670404,60,No,0.83,4
7815504,63,No,0.79,1
8018704,53,Yes,0.21,5
2153804,18,Yes,0.78,2
8668504,42,Yes,0.97,2
5573704,24,No,0.58,5
805204,39,Yes,0.31,3
4939094,19,No,0.77,2
6877404,55,Yes,0.44,6
2823894,10,No,0.22,6
5934404,15,Yes,0.98,6
1677194,60,No,0.39,6
3246804,33,Yes,0.11,5
7008104,42,No,0.55,3
2261804,44,No,0.47,7
8666194,49,No,0.7,1
2417204,48,Yes,0.63,2
595504,67,Yes,0.33,4
2819304,64,Yes,0.37,5
2971004,69,No,0.64,5
2922904,26,No,0.53,1
8883404,40,Yes,0.15,5
7949004,11,Yes,0.31,2
6654504,11,No,0.93,2
2017804,66,No,0.71,5
5364304,65,No,0.15,5
4743804,6,No,0.21,6
156504,34,No,0.94,2
9191704,30,No,0.46,9
4743804,8,Yes,0.7,1
4730704,50,Yes,0.82,8
3598304,53,Yes,1,5
7503804,54,No,0.55,6
8393604,72,Yes,0.46,2
9954004,53,No,0.68,6
1446194,44,No,0.36,6
5748804,36,No,0.22,4
2236904,5,No,0.79,1
4609404,35,No,0.26,2
8895404,61,Yes,0.82,1
9438804,46,Yes,0.52,7
9770504,51,Yes,0.23,7
1574504,70,No,0.17,9
670104,55,No,0.04,7
5115804,64,Yes,0.1,3
9094404,24,No,0.2,3
8151804,74,Yes,0.68,1
6815204,64,No,0.75,5
9363304,16,Yes,0.07,1
9220804,15,No,0.3,4
2297194,13,Yes,0.15,6
3760994,43,No,0.72,6
4585404,16,No,0.44,3
6657994,63,No,0.08,2
2625104,5,No,0.8,1
874504,28,No,0.01,3
996404,1,Yes,0.57,8
8807804,36,No,0.54,4
2696704,27,No,0.74,6
5070804,5,Yes,0.69,2
1612704,56,Yes,0.86,6
4724604,46,No,0.91,9
9560904,28,Yes,0.64,2
4356204,72,No,0.45,8
3513804,48,No,0.2,5
9944804,41,Yes,0.55,1
9549004,49,No,0.27,6
6595504,14,Yes,0.22,5
2066504,30,No,0.18,1
1898504,55,No,0.9,3
806804,6,Yes,0.86,4
5497404,73,Yes,0.99,3
8754004,25,Yes,0.71,1
2572894,72,Yes,0.98,1
5213404,66,Yes,0.08,9
3398404,36,No,0.87,3
8442604,63,No,0.47,2
5946194,55,Yes,0.92,6
1355404,37,No,0.2,1
6321804,62,No,0.45,3
2137694,45,Yes,0.68,3
8796804,60,No,0.3,6
8455194,45,Yes,0.08,1
8511704,73,No,0.24,5
2656904,31,Yes,0.25,2
4656904,6,No,0.59,3
7453004,25,Yes,0.28,7
5742704,61,No,0.98,3
268504,42,No,0.35,7
9676894,27,Yes,0.5,5
6062894,67,No,0.61,2
4353004,22,Yes,0.05,6
5772504,39,Yes,0.04,1
8938804,61,Yes,0.77,3
6395704,25,Yes,0.65,8
4766194,67,No,0.36,4
7526804,34,No,0.41,7
1252604,62,Yes,0.73,9
2417204,15,Yes,0.36,8
7506804,9,Yes,0.76,5
7908994,73,No,0.29,7
1083304,64,No,0.09,9
3872604,31,Yes,0.15,4
2305804,4,No,1,9
3293204,9,No,0.71,3
635404,45,No,0.51,1
9340794,33,No,0.16,6
5633504,40,Yes,0.65,8
4422804,50,No,0.88,5
2861204,12,No,0.88,3
1671004,62,Yes,0.36,6
7621894,72,No,0.34,5
8375894,41,Yes,0.84,2
3556504,42,Yes,0.13,8
3270004,18,No,0.16,8
2803194,45,Yes,0.93,5
3101994,67,No,0.89,7
9334794,74,No,0.06,1
7255304,48,No,0.88,2
5557994,21,No,0.87,7
9306504,31,No,0.53,1
3960104,35,No,0.64,5
2285704,73,Yes,0.15,8
3033504,2,No,0.01,8
8729504,33,Yes,0.06,9
7396204,25,Yes,0.55,6
6796604,63,Yes,0.6,9
4592994,39,No,0.49,1
2221504,37,Yes,0.51,9
7456194,30,No,0.02,3
9517904,53,No,0.24,5
8107694,24,Yes,1,9
2670104,58,Yes,0.7,6
4506804,33,Yes,0.29,6
2512004,40,Yes,0.57,2
3141504,73,Yes,0.48,6
7009404,44,Yes,0.3,4
5991704,23,No,0.71,4
8593504,47,Yes,0.06,7
4064804,45,No,0.19,7
1881704,15,No,0.74,2
5318194,39,Yes,0.72,9
9533894,46,Yes,0.1,5
1939094,37,Yes,0.44,8
1811704,2,Yes,0.06,2
4481704,43,No,0.55,5
2853094,1,Yes,0.55,2
8569404,57,Yes,0.53,3
7593604,59,No,0.17,3
4826194,28,No,0.21,1
2803194,33,Yes,0.8,3
6391704,57,No,0.68,7
1844004,45,Yes,0.65,9
9349194,65,Yes,0.79,2
2554804,68,Yes,0.88,8
4664504,67,No,0.52,5
6862994,31,No,0.64,2
5451904,35,No,0.54,1
4612304,73,Yes,0.19,4
5571504,15,Yes,0.14,8
6541804,19,No,0.36,5
2342104,34,Yes,0.15,1
2515894,61,No,0.63,6
5852304,57,Yes,0.32,7
402194,14,Yes,0.77,4
7507604,23,Yes,0.53,3
4647704,67,No,0.76,1
3396704,25,Yes,0.41,8
332804,14,No,0.95,5
9651904,65,Yes,0.83,1
6696704,52,No,0.63,2
3070404,66,Yes,0.51,4
6762604,49,Yes,0.68,8
8688804,1,Yes,0.52,2
6656004,52,Yes,0.09,3
9109094,4,No,0.82,2
4801704,11,Yes,0.09,8
790604,3,No,0.12,3
8430504,13,Yes,0.24,8
441894,51,No,0.13,7
6138404,59,Yes,0.12,7
15894,18,Yes,0.57,1
9658304,16,No,0.41,5
4498794,46,No,0.16,2
3911094,20,Yes,0.59,2
9505404,22,Yes,0.99,2
9443794,11,No,0.9,1
7639804,14,No,0.4,2
803994,71,No,0.73,9
7085504,59,Yes,0.58,6
3183994,57,Yes,0.7,6
3810504,35,Yes,0.62,4
5370404,58,No,0.94,2
3456404,28,No,0.44,1
1557004,24,Yes,0.87,8
2126404,15,No,0.61,7
1121704,29,Yes,0.02,1
2751904,6,Yes,0.21,3
6987194,3,No,0,9
4195504,33,Yes,0.32,4
9939194,35,No,0.8,9
8815204,68,Yes,0.19,6
2350304,21,No,0.59,8
7897194,66,No,0.64,4
4123894,58,Yes,0.2,2
