Customer_ID,Age,Gender,Occupation,Income_Level,Location,City,Family_Size
3760104,45,Unknown,Community Worker,Medium,New South Wales,Newcastle,5
3760994,36,Unknown,Technician,Medium,Tasmania,Launceston,1
3762004,33,Unknown,Community Worker,Medium,Tasmania,Devonport,3
3763904,35,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,5
3767404,53,Unknown,Laborer,Low,Tasmania,Devonport,2
3767704,64,Unknown,Laborer,Low,Australian Capital Territory,Canberra,3
3772604,34,Unknown,Machinery Operator,Low,Queensland,Brisbane,5
3773404,51,Unknown,Service Worker,Low,South Australia,Mount Gambier,1
3773904,37,Unknown,Clerical Worker,Medium,Tasmania,Launceston,6
3777704,28,Unknown,Professional,High,Western Australia,Fremantle,2
3779894,29,Unknown,Service Worker,Low,South Australia,Adelaide,4
3783194,47,Unknown,Service Worker,Low,Tasmania,Hobart,3
3783504,28,Unknown,Machinery Operator,Low,New South Wales,Wollongong,2
3783894,27,Unknown,Professional,High,Queensland,Gold Coast,6
3785404,27,Unknown,Professional,High,Western Australia,Fremantle,3
3793504,86,Female,Machinery Operator,Low,Queensland,Cairns,6
3794804,26,Unknown,Service Worker,Low,Northern Territory,Katherine,1
3795404,63,Unknown,Laborer,Low,Western Australia,Perth,3
3797104,53,Female,Service Worker,Low,Victoria,Ballarat,6
3798704,59,Male,Technician,Medium,South Australia,Mount Gambier,3
3809994,23,Unknown,Professional,High,Western Australia,Bunbury,2
3810304,47,Unknown,Laborer,Low,Queensland,Brisbane,5
3810504,45,Unknown,Clerical Worker,Medium,Tasmania,Launceston,4
3812404,49,Female,Technician,Medium,Tasmania,Hobart,1
3812804,48,Unknown,Clerical Worker,Medium,New South Wales,Wollongong,6
3815104,28,Unknown,Professional,High,New South Wales,Wollongong,4
3819304,22,Female,Sales Worker,Medium,Tasmania,Devonport,2
3820504,51,Unknown,Professional,High,Tasmania,Launceston,2
3822104,24,Unknown,Service Worker,Low,Tasmania,Launceston,6
3824404,20,Unknown,Clerical Worker,Medium,Tasmania,Devonport,2
3833504,43,Unknown,Laborer,Low,Western Australia,Bunbury,2
3835994,79,Unknown,Clerical Worker,Medium,South Australia,Whyalla,4
3838804,25,Unknown,Technician,Medium,Tasmania,Launceston,5
3842994,31,Unknown,Self-employed,High,Australian Capital Territory,Canberra,1
3846004,22,Unknown,Service Worker,Low,New South Wales,Sydney,1
3846194,28,Unknown,Manager,High,Australian Capital Territory,Canberra,3
3850094,50,Unknown,Community Worker,Medium,Australian Capital Territory,Canberra,4
3851804,32,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,5
3853804,29,Female,Service Worker,Low,Western Australia,Bunbury,1
3855404,35,Unknown,Service Worker,Low,Northern Territory,Alice Springs,4
3863194,66,Unknown,Clerical Worker,Medium,Victoria,Melbourne,2
3863704,73,Unknown,Manager,High,Tasmania,Launceston,1
3864904,45,Unknown,Manager,High,Australian Capital Territory,Canberra,6
3867604,31,Unknown,Clerical Worker,Medium,New South Wales,Wollongong,1
3870094,32,Unknown,Professional,High,South Australia,Whyalla,3
3872604,21,Unknown,Sales Worker,Medium,Northern Territory,Alice Springs,5
3873404,29,Female,Machinery Operator,Low,New South Wales,Sydney,1
3876194,41,Unknown,Self-employed,High,South Australia,Adelaide,5
3881704,27,Unknown,Laborer,Low,Western Australia,Bunbury,2
3883904,25,Unknown,Self-employed,High,Tasmania,Launceston,5
3883994,39,Unknown,Sales Worker,Medium,Victoria,Melbourne,5
3887194,23,Unknown,Laborer,Low,Queensland,Gold Coast,3
3897004,48,Unknown,Sales Worker,Medium,Queensland,Brisbane,4
3900894,40,Unknown,Clerical Worker,Medium,Tasmania,Hobart,1
3906804,39,Unknown,Professional,High,Australian Capital Territory,Canberra,6
3909994,28,Unknown,Community Worker,Medium,New South Wales,Sydney,6
3911094,40,Unknown,Self-employed,High,New South Wales,Newcastle,1
3911804,29,Unknown,Professional,High,New South Wales,Wollongong,6
3914894,41,Unknown,Clerical Worker,Medium,Australian Capital Territory,Canberra,2
3917904,58,Unknown,Machinery Operator,Low,Victoria,Melbourne,5
3921104,29,Unknown,Sales Worker,Medium,New South Wales,Sydney,1
3922804,25,Unknown,Self-employed,High,New South Wales,Newcastle,6
3927004,23,Unknown,Community Worker,Medium,Victoria,Geelong,5
3929504,28,Unknown,Machinery Operator,Low,Queensland,Brisbane,1
3932404,43,Unknown,Community Worker,Medium,Tasmania,Hobart,5
3933504,49,Unknown,Community Worker,Medium,Victoria,Ballarat,6
3934094,62,Unknown,Laborer,Low,South Australia,Adelaide,2
3938804,32,Unknown,Technician,Medium,Tasmania,Launceston,5
3942804,29,Unknown,Community Worker,Medium,New South Wales,Newcastle,4
3945104,41,Unknown,Self-employed,High,Queensland,Gold Coast,4
3945404,55,Unknown,Technician,Medium,Queensland,Gold Coast,5
3945694,53,Unknown,Sales Worker,Medium,Western Australia,Perth,6
3949894,27,Unknown,Technician,Medium,South Australia,Whyalla,2
3950094,23,Unknown,Professional,High,Australian Capital Territory,Canberra,6
3954004,19,Unknown,Professional,High,South Australia,Adelaide,1
3954804,28,Unknown,Sales Worker,Medium,Victoria,Ballarat,4
3956504,37,Female,Self-employed,High,Queensland,Brisbane,6
3957304,44,Unknown,Manager,High,South Australia,Whyalla,4
3958504,23,Unknown,Self-employed,High,Victoria,Melbourne,3
3960104,35,Unknown,Manager,High,Victoria,Melbourne,3
3967404,52,Unknown,Laborer,Low,Queensland,Cairns,1
3967994,58,Unknown,Clerical Worker,Medium,New South Wales,Sydney,6
3971504,49,Unknown,Professional,High,Northern Territory,Darwin,1
3973804,37,Unknown,Laborer,Low,South Australia,Whyalla,4
3975194,31,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,1
3976304,37,Unknown,Community Worker,Medium,Tasmania,Hobart,2
3983994,48,Unknown,Professional,High,Tasmania,Hobart,5
3986404,45,Unknown,Service Worker,Low,Victoria,Ballarat,2
3987194,29,Unknown,Laborer,Low,Queensland,Cairns,1
3989704,53,Unknown,Clerical Worker,Medium,Western Australia,Perth,3
4001404,28,Unknown,Machinery Operator,Low,Western Australia,Bunbury,1
4001604,36,Unknown,Laborer,Low,Queensland,Cairns,4
4004194,33,Unknown,Self-employed,High,Northern Territory,Katherine,6
4007304,28,Unknown,Machinery Operator,Low,Queensland,Cairns,3
4010304,29,Unknown,Manager,High,Western Australia,Fremantle,4
4012704,61,Male,Clerical Worker,Medium,Northern Territory,Alice Springs,1
4019804,46,Unknown,Technician,Medium,New South Wales,Newcastle,1
4027904,21,Unknown,Self-employed,High,South Australia,Adelaide,6
4028504,24,Unknown,Self-employed,High,Victoria,Melbourne,2
4036904,56,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,2
4037904,33,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,5
4039504,39,Unknown,Service Worker,Low,Tasmania,Hobart,5
4039804,37,Unknown,Sales Worker,Medium,Tasmania,Launceston,4
4049404,21,Unknown,Technician,Medium,Queensland,Cairns,6
4050804,29,Unknown,Machinery Operator,Low,South Australia,Adelaide,3
4055194,42,Unknown,Technician,Medium,Australian Capital Territory,Canberra,6
4055304,22,Unknown,Community Worker,Medium,South Australia,Mount Gambier,6
4057704,56,Unknown,Professional,High,South Australia,Mount Gambier,6
4059304,46,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,3
4064804,30,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,3
4066094,37,Unknown,Community Worker,Medium,Tasmania,Devonport,5
4079804,51,Unknown,Professional,High,Western Australia,Perth,6
4082804,31,Unknown,Sales Worker,Medium,Northern Territory,Alice Springs,1
4085404,25,Unknown,Clerical Worker,Medium,South Australia,Adelaide,5
4091904,31,Unknown,Laborer,Low,Victoria,Melbourne,6
4092404,22,Unknown,Sales Worker,Medium,South Australia,Adelaide,6
4092804,37,Unknown,Self-employed,High,Tasmania,Devonport,3
4093404,31,Unknown,Clerical Worker,Medium,Tasmania,Hobart,6
4093904,27,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,4
4095694,26,Unknown,Manager,High,Victoria,Ballarat,2
4102804,27,Unknown,Clerical Worker,Medium,Western Australia,Bunbury,6
4106404,45,Unknown,Clerical Worker,Medium,New South Wales,Newcastle,3
4107804,45,Unknown,Clerical Worker,Medium,Northern Territory,Katherine,3
4109404,36,Unknown,Service Worker,Low,South Australia,Adelaide,4
4111504,29,Unknown,Manager,High,Western Australia,Perth,5
4111804,27,Unknown,Technician,Medium,New South Wales,Sydney,5
4118704,30,Unknown,Manager,High,Western Australia,Perth,6
4121704,38,Unknown,Sales Worker,Medium,Northern Territory,Darwin,3
4123894,27,Unknown,Professional,High,Western Australia,Perth,1
4124604,27,Unknown,Service Worker,Low,Tasmania,Launceston,4
4130804,32,Unknown,Self-employed,High,Queensland,Brisbane,4
4131304,25,Unknown,Sales Worker,Medium,New South Wales,Newcastle,3
4132204,77,Unknown,Self-employed,High,South Australia,Adelaide,4
4132804,27,Unknown,Clerical Worker,Medium,Australian Capital Territory,Canberra,4
4134094,55,Female,Service Worker,Low,Tasmania,Hobart,4
4134604,27,Unknown,Machinery Operator,Low,Western Australia,Bunbury,5
4134804,28,Male,Professional,High,New South Wales,Wollongong,2
4135404,31,Unknown,Self-employed,High,Tasmania,Hobart,2
4136804,52,Unknown,Sales Worker,Medium,South Australia,Whyalla,1
4141504,30,Unknown,Community Worker,Medium,Western Australia,Fremantle,1
4141794,34,Unknown,Professional,High,Victoria,Ballarat,1
4147304,47,Unknown,Manager,High,Victoria,Ballarat,5
4153894,29,Unknown,Machinery Operator,Low,Tasmania,Hobart,1
4159404,34,Unknown,Sales Worker,Medium,Western Australia,Bunbury,5
4164504,22,Unknown,Clerical Worker,Medium,Western Australia,Fremantle,3
4166094,44,Unknown,Community Worker,Medium,Victoria,Melbourne,6
4167194,37,Unknown,Machinery Operator,Low,Northern Territory,Alice Springs,4
4174504,56,Male,Self-employed,High,Victoria,Melbourne,4
4174804,29,Unknown,Clerical Worker,Medium,Queensland,Cairns,4
4180004,40,Unknown,Service Worker,Low,Victoria,Geelong,1
4180404,22,Unknown,Community Worker,Medium,New South Wales,Wollongong,2
4188404,30,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,3
4195504,28,Unknown,Clerical Worker,Medium,New South Wales,Newcastle,6
4203994,26,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,6
4204104,21,Unknown,Community Worker,Medium,Australian Capital Territory,Canberra,6
4205804,27,Unknown,Sales Worker,Medium,Tasmania,Devonport,6
4207194,34,Unknown,Machinery Operator,Low,Tasmania,Devonport,3
4207604,31,Unknown,Community Worker,Medium,Australian Capital Territory,Canberra,2
4224604,26,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,3
4224804,51,Unknown,Manager,High,New South Wales,Sydney,1
4243094,28,Unknown,Professional,High,Victoria,Geelong,6
4243794,31,Unknown,Service Worker,Low,Tasmania,Hobart,3
4245104,40,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,4
4249404,31,Unknown,Service Worker,Low,Western Australia,Perth,2
4255304,35,Unknown,Manager,High,Australian Capital Territory,Canberra,5
4258304,33,Unknown,Machinery Operator,Low,South Australia,Whyalla,4
4260004,27,Unknown,Professional,High,Tasmania,Devonport,5
4264304,22,Unknown,Technician,Medium,South Australia,Adelaide,5
4267204,49,Unknown,Manager,High,Tasmania,Devonport,2
4268094,20,Unknown,Self-employed,High,Victoria,Geelong,3
4268304,33,Male,Manager,High,Western Australia,Fremantle,2
4269894,30,Unknown,Technician,Medium,Northern Territory,Katherine,2
4270904,32,Unknown,Technician,Medium,Western Australia,Bunbury,3
4271204,34,Unknown,Sales Worker,Medium,Tasmania,Launceston,6
4271504,64,Unknown,Technician,Medium,Northern Territory,Alice Springs,5
4281804,41,Female,Manager,High,New South Wales,Newcastle,1
4285504,45,Unknown,Service Worker,Low,Northern Territory,Katherine,5
4287304,35,Unknown,Clerical Worker,Medium,South Australia,Adelaide,1
4287404,40,Unknown,Technician,Medium,New South Wales,Newcastle,2
4287704,26,Unknown,Manager,High,Victoria,Ballarat,6
4291194,40,Unknown,Technician,Medium,South Australia,Mount Gambier,5
4293204,38,Unknown,Technician,Medium,Western Australia,Perth,4
4301604,21,Male,Professional,High,Queensland,Gold Coast,5
4312704,31,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,6
4313994,85,Unknown,Community Worker,Medium,Victoria,Ballarat,3
4319004,43,Unknown,Self-employed,High,South Australia,Mount Gambier,6
4319504,26,Unknown,Community Worker,Medium,New South Wales,Newcastle,1
4319994,49,Unknown,Self-employed,High,South Australia,Whyalla,2
4324604,70,Female,Machinery Operator,Low,Tasmania,Hobart,3
4328704,39,Unknown,Laborer,Low,Tasmania,Hobart,6
4329104,31,Unknown,Manager,High,South Australia,Adelaide,6
4335304,32,Unknown,Laborer,Low,Australian Capital Territory,Canberra,4
4336804,30,Unknown,Technician,Medium,New South Wales,Wollongong,6
4338504,23,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,1
4340804,52,Female,Self-employed,High,South Australia,Adelaide,2
4341504,41,Unknown,Sales Worker,Medium,Victoria,Geelong,1
4342004,29,Unknown,Manager,High,Queensland,Cairns,4
4346194,23,Female,Machinery Operator,Low,Victoria,Melbourne,5
4347304,34,Unknown,Clerical Worker,Medium,Northern Territory,Darwin,1
4347794,31,Unknown,Community Worker,Medium,Victoria,Ballarat,4
4349094,37,Unknown,Professional,High,Australian Capital Territory,Canberra,3
4351904,28,Unknown,Service Worker,Low,Victoria,Ballarat,5
4352094,38,Unknown,Manager,High,South Australia,Whyalla,1
4355104,30,Unknown,Technician,Medium,Northern Territory,Darwin,4
4356204,40,Unknown,Technician,Medium,Western Australia,Fremantle,1
4357194,48,Unknown,Professional,High,Australian Capital Territory,Canberra,2
4358404,51,Unknown,Machinery Operator,Low,Queensland,Gold Coast,4
4363904,23,Unknown,Community Worker,Medium,Queensland,Gold Coast,1
4366504,30,Unknown,Service Worker,Low,Victoria,Melbourne,2
4367304,26,Unknown,Community Worker,Medium,Victoria,Melbourne,5
4369904,36,Unknown,Technician,Medium,Northern Territory,Katherine,3
4370304,31,Unknown,Manager,High,New South Wales,Sydney,4
4373304,27,Unknown,Community Worker,Medium,Australian Capital Territory,Canberra,3
4373704,34,Unknown,Clerical Worker,Medium,Western Australia,Perth,6
4374904,53,Unknown,Self-employed,High,Northern Territory,Darwin,2
4375404,34,Unknown,Machinery Operator,Low,South Australia,Mount Gambier,1
4375694,47,Unknown,Professional,High,Queensland,Cairns,4
4380004,26,Unknown,Self-employed,High,Northern Territory,Darwin,2
4381304,53,Unknown,Clerical Worker,Medium,New South Wales,Newcastle,6
4383194,26,Male,Technician,Medium,South Australia,Mount Gambier,1
4385404,25,Unknown,Manager,High,Tasmania,Devonport,1
4389794,30,Unknown,Machinery Operator,Low,Northern Territory,Darwin,1
4391704,27,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,6
4393404,43,Unknown,Self-employed,High,South Australia,Mount Gambier,6
4394804,29,Unknown,Self-employed,High,Queensland,Brisbane,3
4401404,28,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,2
4402194,46,Unknown,Service Worker,Low,Western Australia,Fremantle,5
4402804,38,Unknown,Sales Worker,Medium,Western Australia,Fremantle,4
4403404,46,Unknown,Clerical Worker,Medium,South Australia,Mount Gambier,2
4403994,47,Female,Laborer,Low,Northern Territory,Darwin,1
4405504,34,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,6
4405804,20,Unknown,Sales Worker,Medium,Northern Territory,Darwin,1
4409704,28,Unknown,Self-employed,High,South Australia,Mount Gambier,1
4412994,60,Unknown,Machinery Operator,Low,Victoria,Melbourne,5
4415104,48,Male,Laborer,Low,New South Wales,Sydney,2
4415204,26,Unknown,Technician,Medium,Australian Capital Territory,Canberra,4
4416804,50,Unknown,Technician,Medium,Victoria,Ballarat,3
4417704,25,Unknown,Community Worker,Medium,New South Wales,Sydney,2
4417804,33,Unknown,Clerical Worker,Medium,Western Australia,Fremantle,5
4422804,28,Unknown,Self-employed,High,Western Australia,Perth,3
4423804,65,Male,Community Worker,Medium,Australian Capital Territory,Canberra,6
4424404,68,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,6
4425604,75,Male,Service Worker,Low,South Australia,Adelaide,3
4426804,40,Unknown,Technician,Medium,Western Australia,Perth,5
4430804,54,Unknown,Machinery Operator,Low,New South Wales,Wollongong,4
4431904,32,Unknown,Laborer,Low,Queensland,Cairns,4
4435304,35,Unknown,Sales Worker,Medium,Queensland,Gold Coast,3
4439194,45,Unknown,Self-employed,High,Queensland,Cairns,6
4450304,42,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,3
4451804,48,Male,Professional,High,Western Australia,Bunbury,3
4451894,66,Unknown,Professional,High,Queensland,Gold Coast,4
4458804,27,Unknown,Sales Worker,Medium,Western Australia,Perth,2
4461894,28,Unknown,Clerical Worker,Medium,Australian Capital Territory,Canberra,6
4462504,47,Unknown,Machinery Operator,Low,Queensland,Gold Coast,4
4463704,53,Unknown,Manager,High,Queensland,Gold Coast,2
4470804,65,Unknown,Service Worker,Low,Queensland,Gold Coast,3
4472504,82,Unknown,Self-employed,High,Northern Territory,Alice Springs,2
4477404,48,Unknown,Self-employed,High,Western Australia,Perth,4
4478194,43,Female,Manager,High,Queensland,Cairns,3
4480004,21,Unknown,Laborer,Low,Northern Territory,Darwin,6
4481704,29,Unknown,Technician,Medium,Tasmania,Launceston,2
4482504,29,Male,Community Worker,Medium,Northern Territory,Alice Springs,2
4482804,42,Unknown,Professional,High,Australian Capital Territory,Canberra,6
4488894,52,Female,Professional,High,Western Australia,Fremantle,1
4493604,53,Female,Community Worker,Medium,New South Wales,Wollongong,6
4494804,24,Unknown,Sales Worker,Medium,New South Wales,Wollongong,5
4495504,36,Unknown,Laborer,Low,Northern Territory,Katherine,2
4496804,28,Unknown,Manager,High,Australian Capital Territory,Canberra,4
